#
#
#
#
# Classifications: accessor | constructor | derives | grandfathered | helper | loader | predicate
# One row per public function in the physics and materials substrate that does NOT carry a
# The derives-coverage baseline (scripts/derives_gate.py).
# `// @derives:` marker, with what it is instead. A function that DOES carry a marker needs no row:
# `grandfathered` means the function predates the gate and nobody has classified it yet. It is not a
# a marker instead of a row.
# claim that the function does not derive; it is an admission that no one has looked. Classify it
# file	function	classification	reason
# properly when the function is next touched, and if it turns out to derive a world quantity, give it
# the gate reads the marker directly, so the registry and this baseline cannot disagree.
crates/physics/src/laws.rs	coulomb_force	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	cut_penetrate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	derive	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	dipole_torque	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	discriminate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	dissolution	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	drag_force	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	dynamic_pressure	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	edibility	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	elapsed_age	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	elastic_recoil_energy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	euler_buckle	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	evaporation_rate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	eyring_prefactor	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	faraday_emf	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	flux_linkage	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	fracture_onset	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	free_convection_a_still	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	friction	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	geometric_spread	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	harm_class	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	harmony_tilt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	heat_advection	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	hydrostatic_pressure	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	ideal_gas_density	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	impulse	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	inductive_emf	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	inductor_energy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	interface_split	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	internal_heat_evolution	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	inverse_square_falloff	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	kinetic_energy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	kirchhoff_delta_cp_over_r	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	kirchhoff_latent_heat	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	laplace_pressure	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	latent_heat	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	lennard_jones_from_critical_point	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	lever	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	ln_rayleigh_number	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	lorentz_force	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	mantle_convective_heat_flux	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	membrane_gas_flux	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	metabolic_drain_fraction	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	motor_force	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	nernst_emf	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	net_harm	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	net_nutrition	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	neufeld_collision_integral	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	ohm_voltage	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	optical_depth	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	parse_cost	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	phase_change_energy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	pi_squared	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	poiseuille_flow	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	pow_int	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	power	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	power_dissipation	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	power_watts	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	r_sat	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	radiant_emission	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	radiant_emission_tier2	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	radiative_equilibrium	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	radiogenic_decay	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	radiogenic_heat	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	rankine_kirchhoff_constants	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	rayleigh_number	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	reach	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	reaction	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	reduced_barrier	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	refractive_contrast	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	resistance	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	resting_heat_loss	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	reversible_uptake_flux	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	reynolds_number	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	sat_abs	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	sat_sub	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	satisfaction	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	saturation_pressure	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	saturation_slope_from_latent_heat	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	saturation_vapor_pressure	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	saturation_vapor_pressure_rk	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	sensible_energy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	sensible_rise	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	shear	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	solenoid_field	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	speed_of_sound	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	standard_potential_at_temperature	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	stokes_velocity	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	stress_force	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	surface_balance_temperature	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	thermal_boundary_layer	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	thermal_buoyancy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	thermal_density_anomaly	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	thermal_diffusivity	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	thermal_stress	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	threshold_latch	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	transduce	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	tube_resonance	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	virtual_density_buoyancy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	von_mises	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	watson_latent_heat	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	wear	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	wear_energy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	weight	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	wien_peak	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	axes	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	axis	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	axis_count	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	content_id	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	content_id	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	derived_tier	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	derived_tiers	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	div	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	extend	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	extend_from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	from_file	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	ground	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	into_axis	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	into_law	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	into_substance	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	is_dimensionless	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	is_set	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	law	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	law_count	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	laws	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	load	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	mul	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	new	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	parse_dimension	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	parse_scale_factor	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	provenance_from	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	require	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	reserved_axis_ids	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	storage_scale	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	substance	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	substance_count	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	substances	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	validate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lib.rs	write_provenance	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/materials_oracle.rs	aggregate_resolved	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/materials_oracle.rs	assemblage_bulk_shear_moduli	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/materials_oracle.rs	assemblage_elastic_modulus	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/materials_oracle.rs	assemblage_isotropic_closure	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/materials_oracle.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/materials_oracle.rs	isotropic_twin_tolerance	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/materials_oracle.rs	phase_cohesive_energy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/materials_oracle.rs	phase_elastic_modulus	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/materials_oracle.rs	vrh_banded	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	adiabatic_melt_column	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	at_pressure	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	batch_melt_fraction	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	batch_melt_fraction_at_pressure	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	binary_eutectic	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	binary_eutectic_at_pressure	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	binary_solid_solution_loop	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	clamp_unit	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	eutectic_liquid_composition	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	liquidus_mole_fraction	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	melting_point_at_pressure	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	molar_gas_constant	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	multicomponent_solidus	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	partition_ratio	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting.rs	solution_melt_fraction	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting_data.rs	by_formula	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting_data.rs	default_true	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting_data.rs	endmember	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting_data.rs	endmember_for_formula	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting_data.rs	endmember_for_species	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting_data.rs	endmembers	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting_data.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting_data.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting_data.rs	into_endmember	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting_data.rs	is_empty	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting_data.rs	len	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting_data.rs	load	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/melting_data.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/metal_eos.rs	anchor	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/metal_eos.rs	bulk_modulus_gpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/metal_eos.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/metal_eos.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/metal_eos.rs	heat_of_fusion	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/metal_eos.rs	is_empty	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/metal_eos.rs	iter	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/metal_eos.rs	len	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/metal_eos.rs	molar_volume	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/metal_eos.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/mineral_moduli.rs	canonical_phase_key	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/mineral_moduli.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/mineral_moduli.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/mineral_moduli.rs	is_empty	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/mineral_moduli.rs	len	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/mineral_moduli.rs	row	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/mineral_moduli.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/mit_reference.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/mit_reference.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/mit_reference.rs	materials	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/mit_reference.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	aesopus_solar_gate_grid	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	aesopus_standard_log_r_axis	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	aesopus_vendored_grids	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	bracket	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	disk_gas_opacity	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	exp10	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	from_aesopus_rosseland_block	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	gas_molecular_handoff_opacity	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	lerp	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	ln_density_from_log_r	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	log10	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	low_temperature_opacity_log_r	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	opacity_at	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	parse_decimal_fixed	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/molecular_opacity.rs	rosseland_opacity	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	axial_force	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	bending_moment	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	brittle	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	brittle_differential_mpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	combine_band_edges	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	compressive_yield_gpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	compressive_yield_gpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	compressive_yield_gpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	depth_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	depth_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	disc_point_equivalence_band	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	disc_point_rigidity_band	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	domain_max_depth_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	domain_max_depth_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	domain_max_depth_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	domain_max_depth_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	ductile	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	edge_yield	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	elastic_thickness_band_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	elastic_thickness_band_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	elastic_thickness_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	elastic_thickness_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	equivalent_rigidity	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	fibre_stress_gpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	from_downward_deflection	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	from_hindcast_thickness_interval	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	from_ln_rayleigh	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	from_rayleigh	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	from_upward_deflection	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	high	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	high	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	high_edge	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	is_degenerate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	is_degenerate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	lid_referee	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	line_load_curvature_at_first_zero_crossing	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	low	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	low	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	low_edge	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	mcnutt_menard_published_laplacian_coefficient	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	mechanical_rigidity	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	mohr_coulomb_differential_mpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	neutral_surface_depth_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	new	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	overlaps	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	plane_strain_modulus_gpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	point_load_curvature_at_first_zero_crossing	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	point_load_first_zero_crossing	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	point_load_reported_curvature_at_first_zero_crossing	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	point_load_reported_curvature_coefficient	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	referee_conductive_lid_base	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	rigidity_band	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	sample	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	solve_line_load	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	solve_line_load_banded	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	solve_point_load	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	step_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	steps	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	strength_has_fallen_to	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	te_bias	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	tensile_yield_gpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	tensile_yield_gpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	tensile_yield_gpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	upward_per_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	vertical_stress_mpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	with_lid_referee	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/moment_equivalence.rs	yield_in_sense	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/opacity.rs	add	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/opacity.rs	biguint_from_u128	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/opacity.rs	bruggeman_effective_index	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/opacity.rs	div	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/opacity.rs	electron_scattering_opacity	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/opacity.rs	electron_scattering_opacity_from_electron_density	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/opacity.rs	fixed_to_wfixed	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/opacity.rs	free_free_prefactor	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/opacity.rs	free_free_prefactor_ionized	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/opacity.rs	free_free_shape	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/opacity.rs	fundamental_bigrat	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/opacity.rs	grain_qabs	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/opacity.rs	grain_rosseland_opacity	grandfathered	predates the derives-coverage gate; unclassified
